year,team,player,pos,goals,assists,plus.minus,toi,dps,ops,dps.sr,ops.sr
2006,STL,Trent Whitfield,C,2,5,-3,358,0.47912403765560224,0.20297238722911373,-0.2,0.4
2006,STL,Timofei Shishkanov,RW,3,2,-1,186,0.24890471032678993,0.7143613217163585,0.2,0.2
2006,STL,Eric Boguniecki,RW,1,4,-1,110,0.13184721358451482,0.6548982581188844,0.3,0.1
2006,STL,Bryce Salvador,D,1,4,-24,911,1.0271515281259762,-2.5797099022920977,-0.5,0.8
2006,STL,Andy Roach,D,1,2,0,72,0.2237374977207567,0.4419831219925496,0.3,0.2
2006,STL,Aaron Downey,RW,2,0,0,67,0.10319542475963722,0.46217418416739964,0.2,0.1
2006,STL,Peter Sejna,LW,1,1,1,70,0.1499145984745816,0.26687594253489194,0.1,0.1
2006,STL,Matt Walker,D,0,2,-7,770,1.8666546904454924,-2.7430563662717162,-0.7,1.6
2006,STL,Jeff Woywitka,D,0,2,-12,277,-0.041106782369721415,-0.7522176358314987,-0.1,-0.1
2006,STL,Steve Poapst,D,0,1,-21,641,0.41360457555949115,-2.4053105664881818,-0.7,0.2
2006,STL,Jesse Boulerice,RW,0,0,-4,32,-0.10102507554152275,-0.12922279791904046,-0.1,-0.1
2006,STL,Jon DiSalvatore,RW,0,0,-1,42,0.027111558604584474,-0.16960492226874058,-0.1,0
2006,STL,Colin Hemingway,RW,0,0,-2,22,-0.041271156449002824,-0.08884067356934032,-0.1,0
2006,STL,Mike Stuart,D,0,0,0,13,0.04039704819958108,-0.05249676165461019,0,0
2006,STL,Mike Zigomanis,C,0,0,0,15,0.024798535039054968,-0.06057318652455021,0,0
2006,TBL,Brad Richards,C,23,68,0,1866,2.5499452612746847,13.413249841877713,5.6,2.4
2006,TBL,Vinny Prospal,LW,25,55,-3,1553,2.051278031192091,13.02337710411293,5.7,1.9
2006,TBL,Vincent Lecavalier,C,35,40,0,1610,2.2001135426860885,13.711995234158747,6,2
2006,TBL,Martin St. Louis*,RW,31,30,-3,1679,2.2311392750047205,10.125692116325014,4,2
2006,TBL,Fredrik Modin,LW,31,23,5,1508,2.289198115124,9.529911708330127,3.9,2.1
2006,TBL,Dan Boyle,D,15,38,-8,1851,4.229878481508591,5.0208976310824305,4.4,3.8
2006,TBL,Ruslan Fedotenko,LW,26,15,-4,1228,1.5608319115173457,7.352944730300927,2.9,1.4
2006,TBL,Pavel Kubina,D,5,33,-12,1704,3.5455821468264004,1.0205336648274614,2.2,3.2
2006,TBL,Ryan Craig,C,15,13,-4,737,0.856820278502047,4.925485089443465,2,0.8
2006,TBL,Darryl Sydor,D,4,19,-18,1527,2.632673073736906,-1.2048506984680045,0.8,2.3
2006,TBL,Dave Andreychuk*,LW,6,12,-13,564,0.29738473724492087,2.1326701331046514,0.7,0.2
2006,TBL,Paul Ranger,D,1,17,5,1301,3.77140393504869,-1.7622886703073624,0.3,3.5
2006,TBL,Evgeny Artyukhin,RW,4,13,-4,628,0.7263716700733504,1.322946793963103,0.2,0.6
2006,TBL,Rob DiMaio,RW,4,13,-7,713,0.7322968119780424,0.9796987369906516,0,0.6
2006,TBL,Dmitry Afanasenkov,LW,9,6,-7,662,0.659410523853267,1.7369253144775898,0.4,0.6
2006,TBL,Cory Sarich,D,1,14,-2,1523,3.8247325750219323,-3.210049574174173,-0.2,3.5
2006,TBL,Tim Taylor,C,7,6,-12,1021,0.9442899561294665,-0.44782994074793536,-1,0.8
2006,TBL,Nolan Pratt,D,0,9,7,1475,4.375858093374742,-4.302530111670369,-0.9,4
2006,TBL,Martin Cibak,C,2,6,-9,429,0.24803843883651586,0.1051993430760883,-0.3,0.2
2006,TBL,Norm Milley,RW,2,1,-2,100,0.0644431597020415,0.5149749953421109,0.2,0.1
2006,TBL,Chris Dingman,LW,0,1,-10,187,-0.115207821283246,-0.5713864775715702,-0.5,-0.1
2006,TBL,Timo Helbling,D,0,1,-3,93,0.017262253144503303,-0.1917945086843889,0,0
2006,TBL,Darren Reid,RW,0,1,-2,40,-0.019316468896453925,0.022230750369021893,0,0
2006,TBL,Nick Tarnasky,C,0,1,-3,56,-0.03620864350192106,-0.04238064859049835,-0.1,0
2006,TBL,Jim Campbell,RW,0,0,0,9,0.012563944289774313,-0.03634391191473013,0,0
2006,TBL,Doug O'Brien,D,0,0,0,39,0.10179038456132668,-0.15749028496383055,0,0.1
2006,TOR,Mats Sundin*,C,31,47,7,1399,2.0246449190193947,14.421009700427105,6.6,1.9
2006,TOR,Bryan McCabe,D,19,49,-1,2066,4.861318877201464,7.6766016784773035,6.1,4.4
2006,TOR,Tomas Kaberle,D,9,58,-1,2310,5.444329489027818,4.665817680432219,4.7,5
2006,TOR,Darcy Tucker,C,28,33,-12,1305,1.1922975389559138,11.117946825837194,4.9,1
2006,TOR,Jason Allison,C,17,43,-18,1234,0.877426824849077,9.19506700263381,3.9,0.7
2006,TOR,Alex Steen,C,18,27,-9,1322,1.3264379955997696,6.261845917922483,2.3,1.2
2006,TOR,Kyle Wellwood,C,11,34,0,1035,1.3032552391295948,6.131883691541893,2.5,1.2
2006,TOR,Alexei Ponikarovsky,LW,21,17,15,1142,1.6140104031994145,6.252193187521666,2.4,1.9
2006,TOR,Jeff O'Neill,RW,19,19,-19,936,0.5365332264851398,6.71579946477778,2.8,0.4
2006,TOR,Nik Antropov,RW,12,19,13,887,1.6735676506409816,4.335813483657346,1.6,1.5
2006,TOR,Chad Kilger,C,17,11,-6,980,1.0085314659175149,4.328525211552844,1.5,0.9
2006,TOR,Matt Stajan,C,15,12,5,931,1.360190676552301,3.973999394344811,1.4,1.2
2006,TOR,Eric Lindros*,C,11,11,-3,574,0.6100371726562317,3.7584465540644136,1.6,0.5
2006,TOR,Tie Domi,RW,5,11,-10,749,0.6248999611137181,0.8421664718584064,-0.1,0.5
2006,TOR,Ken Klee,D,3,12,-1,1122,2.6057368380044226,-1.2164849929069725,0.4,2.4
2006,TOR,Alexander Khavanov,D,6,6,-11,1096,1.7920505434618599,-1.1114914695977527,0.5,1.6
2006,TOR,Clarke Wilm,C,1,7,-15,707,0.32657129107119426,-1.1978215119591085,-1.2,0.2
2006,TOR,Aki Berg,D,0,8,-5,1197,2.4843160343266217,-3.36067834726827,-0.6,2.2
2006,TOR,Carlo Colaiacovo,D,2,5,0,324,0.7741616320972895,0.34881385063440695,0.5,0.7
2006,TOR,Ian White,D,1,5,2,229,0.6974822381164552,0.364178547608849,0.4,0.7
2006,TOR,Mariusz Czerkawski,RW,4,1,-2,256,0.26686561222028876,0.6234122962123679,0.1,0.2
2006,TOR,John Pohl,RW,3,1,2,89,0.19406224935365723,0.9295282885046511,0.4,0.2
2006,TOR,Wade Belak,D,0,3,-13,549,0.3347429997684349,-1.6645804002769737,-0.4,0.2
2006,TOR,Luke Richardson,D,0,3,-1,395,0.8686519412922944,-1.0426956852915918,-0.2,0.8
2006,TOR,Jeremy Williams,C,1,0,0,10,0.012591838059223134,0.3278833599980091,0.2,0
2006,TOR,Jay Harrison,D,0,1,5,151,0.7365786572386455,-0.4256373355066176,-0.1,0.7
2006,TOR,Staffan Kronwall,D,0,1,-3,440,0.82586194760379394,-1.5926807292129517,-0.4,0.7
2006,TOR,Andy Wozniewski,D,0,1,-8,233,-0.04452242382450659,-0.7567707551741588,-0.2,-0.1
2006,TOR,Brendan Bell,D,0,0,0,14,0.03345142854741375,-0.056534974089580206,0,0
2006,TOR,Ben Ondrus,LW,0,0,-10,223,-0.17067993327512843,-0.9005213729983133,-0.7,-0.1
2006,TOR,Nathan Perrott,RW,0,0,-5,27,-0.151817937985014,-0.10903173574419038,-0.1,-0.2
2006,TOR,Alexander Suglobov,RW,0,0,-1,23,-0.006849586542795706,-0.09287888600431032,-0.1,0
2006,VAN,Markus Naslund,LW,32,47,-19,1496,1.1722989209296748,14.397568578582721,6.5,1
2006,VAN,Henrik Sedin,C,18,57,11,1386,1.8831535905613617,11.52738258730004,5.1,2
2006,VAN,Todd Bertuzzi,RW,25,46,-17,1568,1.4809598201379892,11.344826150657061,4.8,1.2
2006,VAN,Daniel Sedin,LW,22,49,7,1366,1.9854148291737845,11.608146835999442,5.1,1.8
2006,VAN,Brendan Morrison,C,19,37,-1,1600,1.6591542107795554,7.348815767087074,2.7,1.8
2006,VAN,Anson Carter,RW,33,22,-1,1179,1.5563183814792199,11.44262885046956,5.2,1.3
2006,VAN,Nolan Baumgartner,D,5,29,11,1154,3.50489570981566,2.5210797948249337,2.5,3.4
2006,VAN,Mattias Ohlund,D,13,20,-6,2002,4.195259297602106,0.38560484518734384,2.1,3.9
2006,VAN,Sami Salo,D,10,23,9,1445,4.029929529954063,2.0824909449440776,2.5,3.8
2006,VAN,Ed Jovanovski,D,8,25,-8,1075,1.893586079925065,3.208364061535274,2.7,1.8
2006,VAN,Ryan Kesler,C,10,13,1,1152,1.2592253820753674,1.424359766651746,-0.1,1.4
2006,VAN,Matt Cooke,LW,8,10,-8,628,0.4912105015778859,2.2514538873590513,0.7,0.4
2006,VAN,Richard Park,C,8,10,-2,660,0.6247458612933023,2.1222310894400107,0.6,0.7
2006,VAN,Jarkko Ruutu,RW,10,7,1,960,1.3354073154330246,1.0949001011228614,-0.2,1.1
2006,VAN,Bryan Allen,D,7,10,4,1574,3.95352872551145,-1.9369605604702913,0.5,3.8
2006,VAN,Trevor Linden,C,7,9,3,929,1.097899536071891,0.48355371791151264,-0.5,1.2
2006,VAN,Alexandre Burrows,LW,7,5,5,447,0.7515058683366864,1.6934411428716416,0.6,0.7
2006,VAN,Josh Green,LW,4,2,2,283,0.4319864990868396,0.6985133026420322,0.1,0.4
2006,VAN,Steve McCarthy,D,2,4,3,677,1.7966350551844281,-1.2608078810838625,0,1.7
2006,VAN,Kevin Bieksa,D,0,6,-1,628,1.382292070780164,-1.4312009561180412,-0.2,1.3
2006,VAN,Wade Brookbank,D,1,2,3,158,0.5921515144404086,0.0984934039701562,0.2,0.6
2006,VAN,Lee Goren,RW,1,2,-6,207,0.05437575839547751,-0.09937900534337452,-0.2,0
2006,VAN,Tyler Bouck,RW,1,1,0,76,0.10274481204550283,0.24549408146384277,0.1,0.1
2006,VAN,Keith Carney,D,0,2,-5,441,0.6476817865248894,-1.412586199474067,-0.3,0.6
2006,VAN,Rick Rypien,C,1,0,1,32,0.07151275707627106,0.2390426864286688,0.1,0.1
2006,VAN,Jozef Balej,RW,0,1,1,8,0.048393354020936266,0.1518270426940945,0.1,0
2006,VAN,Tomas Mojzis,D,0,1,2,98,0.3777486410358225,-0.2116120764532068,0,0.4
2006,VAN,Sean Brown,D,0,0,-3,171,0.1713842946246827,-0.6905343263798724,-0.2,0.1
2006,VAN,Sven Butenschön,D,0,0,1,113,0.33740408276765543,-0.45631800515161164,-0.1,0.3
2006,VAN,Prestin Ryan,D,0,0,-1,8,-0.056590001014232845,-0.032305699479760114,0,-0.1
2006,VAN,Nathan Smith,C,0,0,0,11,0.011665034709812554,-0.04442033678467016,0,0
2006,VAN,Eric Weinrich,D,0,0,-13,302,-0.27615606122488084,-1.2195401553609444,-0.4,-0.3
2006,WSH,Alex Ovechkin,LW,52,54,2,1751,1.5923288420953357,22.022063289836534,11,1.6
2006,WSH,Dainius Zubrus,RW,23,34,3,1446,1.4007960264575505,8.89136419294173,4,1.4
2006,WSH,Jeff Halpern,C,11,33,-8,1400,1.4581607460385393,4.473803410603984,1.5,0.9
2006,WSH,Brian Willsie,RW,19,22,-19,1366,0.5028155344197971,5.531766344262238,2.1,0.5
2006,WSH,Chris Clark,RW,20,19,9,1202,1.408915414091132,6.009900441423465,2.5,1.4
2006,WSH,Matt Pettinger,LW,20,18,-2,1099,0.8770840472705533,6.241703580051523,2.7,0.9
2006,WSH,Ben Clymer,RW,16,17,-7,1091,0.7087895385469608,4.616814599966591,1.8,0.7
2006,WSH,Brian Sutherby,C,14,16,-17,1044,0.6727236896986946,3.8859468735409086,1.4,0.3
2006,WSH,Jamie Heward,D,7,21,-5,1552,2.488123481399784,0.17734027701144997,1.7,2.1
2006,WSH,Bryan Muir,D,8,18,-9,1524,2.135830214477931,0.10627748301675533,1.7,1.8
2006,WSH,Brooks Laich,C,7,14,-9,819,0.6906865984343714,1.8484207966274875,0.5,0.4
2006,WSH,Matt Bradley,RW,7,12,-8,932,0.5295780880459953,1.0238373071281668,-0.1,0.5
2006,WSH,Steve Eminger,D,5,13,-12,1409,1.6981521255878032,-1.4547882508740946,0.7,1.4
2006,WSH,Shaone Morrisonn,D,1,13,7,1658,3.5855998678182406,-3.9333650845724644,-0.4,3.2
2006,WSH,Mathieu Biron,D,4,9,-11,636,0.34689195098831144,0.5619535083145996,1,0.2
2006,WSH,Andrew Cassels,C,4,8,-3,410,0.4023386029142098,1.290456776443968,0.4,0.2
2006,WSH,Brendan Witt,D,1,10,-5,1258,1.945605473129263,-2.8704783371060225,-0.3,1.7
2006,WSH,Ivan Majesky,D,1,8,-2,987,1.6709980137458489,-2.1443882515768578,-0.1,1.5
2006,WSH,Jeff Friesen,LW,3,4,-11,487,0.008607125724559798,-0.12528203409185085,-0.4,0
2006,WSH,Nolan Yonkman,D,0,7,1,313,0.6527349171752919,0.024968703071367906,0.3,0.6
2006,WSH,Rico Fata,RW,3,3,3,172,0.2659477561869331,0.9626221407498491,0.4,0.3
2006,WSH,Petr Sykora,C,2,2,0,107,0.13442147324326903,0.6727077225013361,0.3,0.1
2006,WSH,Jakub Klepis,C,1,3,-11,185,-0.18094825871372022,0.1735944103998205,0,-0.3
2006,WSH,Mike Green,D,1,2,-8,328,0.004008415734117732,-0.5880027099747461,0,-0.1
2006,WSH,Tomas Fleischmann,C,0,2,-7,95,-0.14370060670126908,-0.01536469697444211,-0.1,-0.2
2006,WSH,Boyd Gordon,RW,0,1,-4,292,0.10979406833454591,-0.9950252888373895,-0.8,0.1
2006,WSH,Boyd Kane,LW,0,1,1,20,0.05490732390643343,0.10336849347445434,0,0.1
2006,WSH,Kris Beech,C,0,0,0,47,0.05904494619096865,-0.18979598444359067,-0.1,0
2006,WSH,Doug Doull,C,0,0,-1,8,-0.027527907040752052,-0.032305699479760114,0,0
2006,WSH,Eric Fehr,RW,0,0,0,63,0.056118870507887664,-0.2544073834031109,-0.2,0.1
2006,WSH,Colin Forbes,LW,0,0,-2,74,-0.011038132238231305,-0.2988277201877811,-0.2,0
2006,WSH,Jonas Johansson,RW,0,0,0,4,0.0035631028893896937,-0.016152849739880057,0,0
2006,WSH,Graham Mink,C,0,0,0,17,0.021356682664818445,-0.06864961139449026,0,0
2006,WSH,Stephen Peat,RW,0,0,-2,5,-0.07070234268371374,-0.02019106217485007,0,-0.1
2006,WSH,Louis Robitaille,D,0,0,-1,9,-0.05854852716472062,-0.03634391191473013,0,-0.1
2006,WSH,David Steckel,LW,0,0,1,54,0.08436698644623701,-0.21806347148838076,-0.2,0.1
2006,WSH,Joey Tenute,C,0,0,0,7,0.008793928156101713,-0.028267487044790103,0,0
2007,ANA,Teemu Selanne*,RW,48,46,26,1451,2.811114806756482,21.63019434077266,10.3,2.7
2007,ANA,Andy McDonald,C,27,51,16,1442,2.590342526384087,14.506281528654835,6.5,2.3
2007,ANA,Scott Niedermayer*,D,15,54,6,2173,6.122558764084599,7.495478575799169,6.1,5.6
2007,ANA,Chris Kunitz,LW,25,35,23,1381,2.620029599927905,10.881817587826362,4.7,2.5
2007,ANA,Chris Pronger*,D,13,46,27,1789,6.783096997107684,6.721287267620625,5.3,6.4
2007,ANA,Ryan Getzlaf,C,25,33,17,1235,2.3487002290696246,11.083355474627119,4.9,2.1
2007,ANA,Dustin Penner,RW,29,16,-2,1147,1.331467389345649,9.696444258134234,4.2,1.3
2007,ANA,Corey Perry,RW,17,27,12,1022,1.7306669157686292,7.684617452660169,3.2,1.7
2007,ANA,Francois Beauchemin,D,7,21,7,1809,5.255341133737002,-0.5195343661242512,1.5,4.9
2007,ANA,Samuel Pahlsson,C,8,18,-4,1424,1.7760233526814149,0.8390122444361283,-0.7,1.5
2007,ANA,Todd Marchant,C,8,15,7,850,1.4308782840853014,2.5724443048994443,0.7,1.3
2007,ANA,Travis Moen,LW,11,10,-4,1214,1.3467139993294166,1.2985558065517566,-0.3,1.3
2007,ANA,Sean O'Donnell,D,2,15,9,1574,4.802441613519642,-2.6684702571678254,0.1,4.5
2007,ANA,Rob Niedermayer,C,5,11,-8,1365,1.5379183087904351,-1.4388829137063992,-1.8,1.3
2007,ANA,Shane O'Brien,D,2,12,5,872,2.6616688733458207,-0.4190268460747645,0.6,2.5
2007,ANA,Ryan Shannon,RW,2,9,-2,564,0.6145580093071632,0.24206912636111402,-0.3,0.6
2007,ANA,Ric Jackman,D,1,10,3,351,1.1493736272320734,0.907225484512775,0.8,1.1
2007,ANA,Shawn Thornton,LW,2,7,3,405,0.6204568725513477,0.49601441596020324,-0.1,0.6
2007,ANA,Joe DiPenta,D,2,6,1,924,2.4808919715498496,-1.7897691373019868,-0.1,2.3
2007,ANA,Todd Fedoruk,LW,0,3,2,75,0.17194577322545954,0.27820593925732845,0.1,0.2
2007,ANA,Kent Huskins,D,0,3,-3,464,0.9691895137201132,-1.2899848060158796,-0.2,0.9
2007,ANA,Travis Green,C,1,1,3,56,0.1945369816098908,0.3548013741164311,0.1,0.2
2007,ANA,Tim Brent,C,1,0,-5,104,-0.05622110763463308,-0.03222166237537123,-0.1,-0.1
2007,ANA,Curtis Glencross,LW,1,0,-1,21,-0.013465244070098078,0.30237944779860376,0.1,0
2007,ANA,Bjorn Melin,RW,1,0,-1,22,-0.012440444420185558,0.29834810912180887,0.1,0
2007,ANA,George Parros,RW,1,0,-2,165,0.12391162399780513,-0.2781333216598587,-0.3,0.1
2007,ANA,Brad May,LW,0,1,-1,121,0.11047944403696465,-0.2942731998865323,-0.3,0.1
2007,ANA,Stanislav Chistov,RW,0,0,0,4,0.004918760754981034,-0.016125354707179514,0,0
2007,ANA,Mark Hartigan,C,0,0,-1,46,0.022981021624539567,-0.18544157913256443,-0.1,0
2007,ANA,Ian Moran,D,0,0,-1,6,-0.06339047328539181,-0.024188032060769273,0,-0.1
2007,ANA,Aaron Rome,D,0,0,-1,15,-0.03999529749573575,-0.06047008015192318,0,0
2007,ATL,Marian Hossa*,RW,43,57,18,1778,2.5160315517474348,20.505465373466386,9.9,2.5
2007,ATL,Vyacheslav Kozlov,LW,28,52,9,1660,2.217727241914313,14.208006037130499,6.6,2
2007,ATL,Ilya Kovalchuk,LW,42,34,-2,1765,1.901092436892976,15.719903276123516,7.3,1.7
2007,ATL,Scott Mellanby,RW,12,24,-9,947,0.6060159968718537,5.471223713346358,2.3,0.6
2007,ATL,Jon Sim,LW,17,12,-1,904,0.9746661693936948,5.257533716437242,2.2,0.9
2007,ATL,Bobby Holik,C,11,18,-3,1307,1.31841234574532,2.471791549655018,0.4,1.2
2007,ATL,Glen Metropolit,C,12,16,9,671,1.0931284707046587,5.035722948096561,2.3,1
2007,ATL,Greg de Vries,D,3,21,-3,1824,3.4851479605809157,-2.12815468632136,0.7,3.2
2007,ATL,Steve Rucchin,C,5,16,-4,862,0.7896934011811064,1.5564743407496653,0.2,0.7
2007,ATL,Niclas Havelid,D,3,18,-2,1946,3.8130921186613858,-3.2005343449072794,0.3,3.5
2007,ATL,Jim Slater,C,5,14,8,757,1.1481817571327078,1.5927273418018313,0.3,1.1
2007,ATL,Steve McCarthy,D,4,12,4,703,1.7505121544619722,1.0363445103261624,1.3,1.6
2007,ATL,Andy Sutton,D,2,14,6,1070,2.657398001893755,-0.8301943440688545,0.7,2.5
2007,ATL,Eric Belanger,C,9,6,0,468,0.5145111188406379,2.7577842193955515,1.2,0.5
2007,ATL,Keith Tkachuk,LW,7,8,8,318,0.6726999309625922,2.975447460903487,1.4,0.6
2007,ATL,Alexei Zhitnik,D,2,12,4,465,1.2648421346045686,1.2217279953807512,1.1,1.2
2007,ATL,Brad Larsen,LW,7,6,-11,891,0.5651457272811988,0.2784528390887255,-0.5,0.5
2007,ATL,J.P. Vigier,RW,5,8,0,792,0.8040921372627954,0.2905178080801217,-0.4,0.8
2007,ATL,Niko Kapanen,C,4,9,-12,645,0.2351783196337505,0.6896058135633211,-0.1,0.2
2007,ATL,Shane Hnidy,D,5,7,15,1126,3.4825586149901944,-1.2494680899750161,0.5,3.3
2007,ATL,Vitaly Vishnevski,D,3,9,-5,1003,1.651815940816102,-1.140650992740542,0.4,1.5
2007,ATL,Garnet Exelby,D,2,8,2,1044,2.2883925845891873,-1.8864922185060757,0.1,2.1
2007,ATL,Eric Boulton,LW,3,4,2,282,0.3953512649178282,0.7983502932003255,0.2,0.4
2007,ATL,Pascal Dupuis,LW,3,2,-6,284,0.08164595270436022,0.40325005583543927,0,0
2007,ATL,Jason Krog,C,1,3,3,195,0.3328605185680095,0.18148285805323905,0,0.3
2007,ATL,Braydon Coburn,D,0,4,1,339,0.770760940891632,-0.5925486914108715,0,0.7
2007,ATL,Denis Hamel,LW,1,0,0,31,0.03477760369132141,0.26206606103065494,0.1,0
2007,ATL,Mark Popovic,D,0,1,1,31,0.14224679754675706,0.06854728102500686,0.1,0.1
2007,ATL,Darren Haydar,RW,0,0,0,32,0.03248857120253719,-0.12900283765743611,-0.1,0
2007,ATL,Derek MacKenzie,C,0,0,1,20,0.061481283223890563,-0.08062677353589758,-0.1,0.1
2007,BOS,Marc Savard,C,22,74,-19,1658,1.6539634665310035,16.151256514540567,7.4,1.3
2007,BOS,Patrice Bergeron,C,22,48,-28,1603,1.2187627680523485,11.341491861617436,4.9,0.9
2007,BOS,Glen Murray,RW,28,17,-12,1106,0.9289485558433289,9.668210363877176,4.4,0.9
2007,BOS,Marco Sturm,LW,27,17,-24,1413,0.9024048307355975,8.043551830089852,3.3,0.8
2007,BOS,Zdeno Chara,D,11,32,-21,2237,3.960837355810842,1.431909500314854,3,3.5
2007,BOS,Brad Boyes,C,13,21,-17,996,0.7729539353592472,5.080169338177762,2,0.6
2007,BOS,Phil Kessel,RW,11,18,-12,984,0.7742013623142647,3.7739139422597643,1.3,0.7
2007,BOS,P.J. Axelsson,LW,11,16,-10,1076,1.0140312033965095,3.0159932239833385,0.8,0.9
2007,BOS,Brandon Bochenski,RW,11,11,3,464,0.7070275889758242,4.515578594153563,2.1,0.7
2007,BOS,Paul Mara,D,3,15,-22,1291,1.5054026292678895,-1.140563851623578,0.7,1.2
2007,BOS,Brad Stuart,D,7,10,-22,1100,1.0255913537340866,0.2099781756611875,1.2,0.8
2007,BOS,Shean Donovan,RW,6,11,-13,1076,0.851402338698027,0.11321152389861658,-0.8,0.8
2007,BOS,Mark Mowers,RW,5,12,-10,936,0.792304477743074,0.4840801586442517,-0.4,0.8
2007,BOS,Wayne Primeau,C,7,8,-15,769,0.5227580037612971,1.1573137176689965,0,0.4
2007,BOS,Petr Tenkrat,RW,9,5,-16,801,0.3841060577303433,1.2218296600172085,0.1,0.4
2007,BOS,Stanislav Chistov,RW,5,8,-8,515,0.33728707525105567,1.4071986215523034,0.4,0.3
2007,BOS,Andrew Alberts,D,0,10,-15,1495,2.5707820167651567,-4.091663521751863,-0.7,2.2
2007,BOS,Jason York,D,1,7,-14,641,0.5044350890628442,-0.8424190717746843,0.2,0.4
2007,BOS,Petr Kalus,RW,4,1,0,101,0.12811038152815973,1.3345038136945504,0.6,0.1
2007,BOS,Milan Jurcina,D,2,1,-5,428,0.6802429076169504,-0.7578190536399675,0,0.6
2007,BOS,Andrew Ference,D,1,2,-2,581,1.3015561196632854,-1.5681326511952323,-0.3,1.2
2007,BOS,Aaron Ward,D,1,2,-8,432,0.45332953985756363,-0.9674631883527955,-0.1,0.4
2007,BOS,Dennis Wideman,D,1,2,-3,347,0.6347372474662384,-0.6247994008252306,0,0.6
2007,BOS,Bobby Allen,D,0,3,-1,404,0.9359015141409968,-1.048104485408187,-0.2,0.8
2007,BOS,Chuck Kobasew,RW,1,1,-6,189,0.0027695365726530356,-0.18136666989728772,-0.2,0
2007,BOS,Jeff Hoggan,RW,0,2,-8,325,0.09628734762382449,-0.9231475099470394,-0.7,0.1
2007,BOS,Matt Lashoff,D,0,2,-6,179,-0.024257478365473713,-0.3345720631349871,0,-0.1
2007,BOS,Yan Stastny,C,0,2,-3,157,0.10919206861119314,-0.24588261224549976,-0.2,0.1
2007,BOS,Wade Brookbank,D,1,0,-1,31,-0.001112128655382944,0.26206606103065494,0.2,0
2007,BOS,Nathan Dempsey,D,0,1,-2,169,0.26657054102492483,-0.4877774563726865,-0.1,0.2
2007,BOS,Jeremy Reich,C,0,1,-10,263,-0.013547833569695243,-0.8667232919914051,-0.7,-0.1
2007,BOS,Mark Stuart,D,0,1,7,156,0.9447985433840604,-0.435370053574353,-0.1,0.9
2007,BOS,David Krejci,C,0,0,-3,26,-0.08077708436390706,-0.10481480559666687,-0.1,-0.1
2007,BOS,Jonathan Sigalet,D,0,0,-2,15,-0.12029300050494778,-0.06047008015192318,0,-0.1
2007,BOS,Nate Thompson,C,0,0,0,19,0.027552777912419113,-0.0765954348591027,-0.1,0
2007,BOS,Ben Walter,C,0,0,0,25,0.03625365514791989,-0.10078346691987199,-0.1,0
2007,BUF,Daniel Briere,C,32,63,17,1564,1.8384887452481853,18.271871370210118,8.4,1.6
2007,BUF,Thomas Vanek,LW,43,41,47,1376,1.9883008480120936,19.02976304144756,8.9,2.7
2007,BUF,Chris Drury,C,37,32,1,1446,1.1185360506043482,14.683674953953304,6.6,0.9
2007,BUF,Jason Pominville,RW,34,34,25,1428,2.012786637519759,13.98216393011302,6.2,1.8
2007,BUF,Derek Roy,C,21,42,37,1385,2.49478690899325,10.672173453113535,4.5,2.3
2007,BUF,Maxim Afinogenov,RW,23,38,19,955,1.4361638565071893,12.405649084135332,5.8,1.3
2007,BUF,Jochen Hecht,C,19,37,19,1432,1.8189742045315267,8.741031515253342,3.5,1.6
2007,BUF,Brian Campbell,D,6,42,28,1794,4.359380070037809,3.217792534134986,3.4,4.2
2007,BUF,Ales Kotalik,RW,16,22,-5,958,0.4904710689232338,6.587991667935505,2.7,0.4
2007,BUF,Dmitri Kalinin,D,7,22,19,1600,3.4162422736941043,0.5165341973315253,1.8,3.2
2007,BUF,Teppo Numminen,D,2,27,17,1643,3.309746402329559,-0.624407265798895,1.2,3.1
2007,BUF,Drew Stafford,RW,13,14,5,539,0.5845237119158597,5.5678596534334845,2.5,0.5
2007,BUF,Nathan Paetsch,D,2,22,10,961,1.9403603819556952,1.1573718117469722,1.5,1.8
2007,BUF,Paul Gaustad,C,9,13,11,719,0.9709662223487676,3.1005496715595737,1.1,0.9
2007,BUF,Jaroslav Spacek,D,5,16,20,1245,3.0702314322659636,0.012471627537227201,1.2,2.9
2007,BUF,Toni Lydman,D,2,17,10,1380,2.441977856046439,-1.4993529938583219,0.5,2.3
2007,BUF,Henrik Tallinder,D,4,10,19,993,2.6895553840208777,-0.5197812659556483,0.7,2.6
2007,BUF,Jiri Novotny,C,6,7,-2,616,0.38068779954333576,1.1935521952016686,0.1,0.3
2007,BUF,Daniel Paille,LW,3,8,5,371,0.23308530361318783,1.2136362709881734,0.3,0.4
2007,BUF,Adam Mair,C,2,9,-1,619,0.4224201053400493,0.02034549913739539,-0.5,0.3
2007,BUF,Dainius Zubrus,RW,4,4,-3,349,0.1321357999955787,0.9152881618663646,0.2,0.1
2007,BUF,Clarke MacArthur,LW,3,4,4,169,0.17419904304180098,1.2538915636781465,0.5,0.3
2007,BUF,Michael Ryan,C,3,2,-8,260,-0.1219303358225175,0.5000021840785163,0.1,-0.2
2007,BUF,Andrew Peters,LW,1,1,-1,219,-0.01846894338575733,-0.3023068302011342,-0.3,0.1
2007,BUF,Michael Funk,D,0,2,2,17,0.17832653591214517,0.31850480250578334,0.2,0.2
