year,team,player,goals,shots,mins,gps,gps.sr
2012,PIT,Marc-Andre Fleury,153,1768,3896,9.367210756335636,10.7
2012,PIT,Brent Johnson,42,359,811,0.7518706593424445,0.9
2012,PIT,Brad Thiessen,16,113,258,-0.055804798629800374,-0.1
2012,SJS,Antti Niemi,159,1865,3936,10.133022549556586,11.6
2012,SJS,Thomas Greiss,40,472,1043,2.589768796432386,3
2012,STL,Jaroslav Halak,90,1211,2747,7.972957829746098,9.1
2012,STL,Brian Elliott,58,972,2235,7.897334443844277,9
2012,TBL,Mathieu Garon,118,1191,2484,4.739146964190123,5.4
2012,TBL,Dwayne Roloson,128,1126,2099,2.750924861872042,3.2
2012,TBL,Sebastien Caron,7,57,135,0.08450458791932824,0.1
2012,TBL,Dustin Tokarski,14,116,244,0.19781425017118281,0.2
2012,TOR,Jonas Gustavsson,112,1147,2301,4.736669640781117,5.4
2012,TOR,James Reimer,97,974,1879,3.823116490784025,4.4
2012,TOR,Ben Scrivens,35,359,672,1.4883106899001215,1.7
2012,TOR,Jussi Rynnas,7,40,99,-0.16033854390714716,-0.2
2012,VAN,Roberto Luongo,127,1577,3162,9.351674842507865,10.7
2012,VAN,Cory Schneider,60,945,1833,7.298054503052972,8.4
2012,WPG,Ondrej Pavelec,191,2036,3932,9.229273408152515,10.6
2012,WPG,Chris Mason,43,422,995,1.5540247821659328,1.8
2012,WPG,Peter Mannino,0,4,20,0.05761014866505305,0.1
2012,WSH,Tomas Vokoun,108,1299,2583,7.3466781646575186,8.4
2012,WSH,Michal Neuvirth,95,976,2020,4.062333002418744,4.7
2012,WSH,Braden Holtby,15,192,361,1.1872013561560941,1.4
2013,ANA,Viktor Fasth,52,661,1428,7.238828441844953,4.8
2013,ANA,Jonas Hiller,59,675,1498,6.329448489434013,4.2
2013,BOS,Tuukka Rask,70,980,2104,12.010593284138404,8
2013,BOS,Anton Khudobin,31,388,803,4.163260276809628,2.8
2013,BUF,Ryan Miller,108,1270,2302,12.450554567437381,8.3
2013,BUF,Jhonas Enroth,27,332,623,3.4769406605731463,2.3
2013,CAR,Cam Ward,44,477,929,4.0572412543793215,2.7
2013,CAR,Dan Ellis,52,555,997,4.575655063661301,3
2013,CAR,Justin Peters,55,506,954,2.8040855549451464,1.9
2013,CBJ,Sergei Bobrovsky,74,1084,2219,13.902878203703326,9.2
2013,CBJ,Steve Mason,35,346,712,2.3874007320838633,1.6
2013,CGY,Joey MacDonald,55,562,1148,4.211045075495001,2.8
2013,CGY,Miikka Kiprusoff,77,650,1344,2.458461991206929,1.6
2013,CGY,Leland Irving,15,128,270,0.5135078343673718,0.3
2013,CGY,Daniel Taylor,6,68,120,0.6274909899119046,0.4
2013,CHI,Corey Crawford,57,769,1761,9.051450493942236,6
2013,CHI,Ray Emery,36,460,1116,5.071408351410579,3.4
2013,CHI,Carter Hutton,3,28,59,0.16299983203989657,0.1
2013,COL,Semyon Varlamov,98,1007,1950,7.644469437067036,5.1
2013,COL,Jean-Sebastien Giguere,43,469,908,4.036407013236259,2.7
2013,COL,Sami Aittokallio,2,25,49,0.2677869766602122,0.2
2013,DAL,Kari Lehtonen,88,1050,1986,10.526413115415536,7
2013,DAL,Richard Bachman,33,288,609,1.2905126093853427,0.9
2013,DAL,Cristopher Nilstorp,15,146,291,0.9657448231155388,0.6
2013,DET,Jimmy Howard,87,1129,2446,12.691390986555279,8.4
2013,DET,Jonas Gustavsson,17,140,349,0.45467920804279516,0.3
2013,DET,Petr Mrazek,4,51,119,0.5606982304731002,0.4
2013,EDM,Devan Dubnyk,90,1132,2101,12.22628388977828,8.1
2013,EDM,Nikolai Khabibulin,29,376,684,4.222088903134202,2.8
2013,EDM,Yann Danis,7,59,110,0.22121251945947762,0.1
2013,FLA,Jacob Markstrom,68,685,1266,4.95925147625568,3.3
2013,FLA,Jose Theodore,42,391,766,2.2568733714058764,1.5
2013,FLA,Scott Clemmensen,53,421,866,1.028841949124376,0.7
2013,LAK,Jonathan Quick,87,889,2134,6.661564469913046,4.4
2013,LAK,Jonathan Bernier,24,306,768,3.3641893828386014,2.2
2013,MIN,Niklas Backstrom,98,1072,2368,9.27754745199097,6.2
2013,MIN,Josh Harding,10,73,185,0.032472471361911136,0
2013,MIN,Darcy Kuemper,10,119,288,1.1881892203850044,0.8
2013,MIN,Matt Hackett,5,33,59,-0.07169873435341055,0
2013,MTL,Carey Price,97,1018,2249,8.100996461824815,5.4
2013,MTL,Peter Budaj,25,273,656,2.3549282607219517,1.6
2013,NJD,Martin Brodeur*,65,654,1757,4.720878812757757,3.1
2013,NJD,Johan Hedberg,51,435,1108,1.7409017814185261,1.2
2013,NJD,Jeff Frazee,0,3,19,0.07537283145802787,0.1
2013,NJD,Keith Kinkaid,1,13,26,0.14645562690644398,0.1
2013,NSH,Pekka Rinne,99,1101,2444,9.82599151334023,6.5
2013,NSH,Chris Mason,29,229,467,0.5288201616908355,0.4
2013,NYI,Evgeni Nabokov,103,1139,2475,10.060074140828545,6.7
2013,NYI,Kevin Poulin,13,122,258,0.7230821236080025,0.5
2013,NYI,Rick DiPietro,12,83,176,-0.07660470926801642,-0.1
2013,NYR,Henrik Lundqvist,88,1190,2575,14.04381191679017,9.3
2013,NYR,Martin Biron,13,156,336,1.5773075467989848,1
2013,OTT,Craig Anderson,40,677,1421,9.802736589227885,6.5
2013,OTT,Ben Bishop,31,399,758,4.439627325489063,3
2013,OTT,Robin Lehner,27,424,735,5.788374158619332,3.8
2013,PHI,Ilya Bryzgalov,107,1066,2298,7.50536200436983,5
2013,PHI,Steve Mason,12,215,378,3.23979987488521,2.2
2013,PHI,Michael Leighton,5,26,59,-0.24756867442214214,-0.2
2013,PHI,Brian Boucher,6,55,144,0.3008753869271172,0.2
2013,PHX,Mike Smith,84,938,1956,8.433133978629206,5.6
2013,PHX,Jason LaBarbera,32,418,726,4.736828615311562,3.1
2013,PHX,Chad Johnson,5,108,247,1.8126220520972864,1.2
2013,PIT,Marc-Andre Fleury,74,881,1858,8.802649941710108,5.9
2013,PIT,Tomas Vokoun,42,519,1029,5.4727808469484,3.6
2013,SJS,Antti Niemi,93,1220,2581,13.896740350978728,9.2
2013,SJS,Thomas Greiss,13,153,308,1.5019347153409572,1
2013,SJS,Alex Stalock,2,13,42,-0.033704349171899343,0
2013,STL,Brian Elliott,49,526,1292,4.387530954468726,2.9
2013,STL,Jake Allen,33,346,804,2.747720684240548,1.8
2013,STL,Jaroslav Halak,29,286,813,1.9609039593933655,1.3
2013,TBL,Anders Lindback,63,642,1304,4.779707439082331,3.2
2013,TBL,Mathieu Garon,44,427,910,2.801027396745525,1.9
2013,TBL,Ben Bishop,25,302,502,3.0835322981495543,2
2013,TBL,Cedrick Desjardins,8,73,160,0.39279242351859767,0.3
2013,TOR,James Reimer,76,995,1856,11.306497584958477,7.5
2013,TOR,Ben Scrivens,46,542,1025,5.329999317146573,3.5
2013,TOR,Jussi Rynnas,0,6,10,0.15074566291605573,0.1
2013,VAN,Cory Schneider,61,835,1733,9.989012881705479,6.6
2013,VAN,Roberto Luongo,51,551,1197,4.65531793112894,3.1
2013,WPG,Ondrej Pavelec,119,1251,2553,9.99143356467476,6.6
2013,WPG,Al Montoya,17,168,351,1.1581589683177234,0.8
2013,WSH,Braden Holtby,90,1123,2089,12.000165395404201,8
2013,WSH,Michal Neuvirth,33,367,723,3.2753305044467442,2.2
2013,WSH,Philipp Grubauer,5,59,84,0.5815324716161642,0.4
2014,ANA,Jonas Hiller,120,1348,2909,6.694830616766356,7.7
2014,ANA,Frederik Andersen,60,783,1569,4.905253138905446,5.6
2014,ANA,John Gibson,4,87,181,0.8243816144790945,0.9
2014,ANA,Viktor Fasth,15,131,305,0.3009004450353799,0.3
2014,BOS,Tuukka Rask,115,1641,3386,11.406200831808059,13.1
2014,BOS,Chad Johnson,53,708,1511,4.566649280611486,5.2
2014,BOS,Niklas Svedberg,2,35,61,0.29070804063918665,0.3
2014,BUF,Ryan Miller,108,1411,2384,8.852322994331049,10.2
2014,BUF,Jhonas Enroth,74,834,1574,4.1675439268538765,4.8
2014,BUF,Nathan Lieuwen,18,191,363,0.8441531824062427,1
2014,BUF,Matt Hackett,22,239,426,1.111143279542506,1.3
2014,BUF,Connor Knapp,4,32,77,0.038316654123819925,0
2014,BUF,Michal Neuvirth,5,98,117,0.8768370485748826,1
2014,CAR,Anton Khudobin,80,1076,2084,6.9976844045654865,8
2014,CAR,Cam Ward,84,824,1645,2.9770474452184335,3.4
2014,CAR,Justin Peters,51,626,1225,3.6042130011232487,4.1
2014,CBJ,Sergei Bobrovsky,131,1699,3299,10.5590211351239,12.1
2014,CBJ,Curtis McElhinney,64,703,1423,3.342855691942163,3.8
2014,CBJ,Mike McKenna,11,114,219,0.47696514373572557,0.5
2014,CGY,Karri Ramo,97,1091,2194,5.4311872718101135,6.2
2014,CGY,Reto Berra,81,788,1648,2.7768048723662346,3.2
2014,CGY,Joey MacDonald,29,264,599,0.7351426284225819,0.8
2014,CGY,Joni Ortio,21,193,501,0.5584646888569977,0.6
2014,CHI,Corey Crawford,128,1533,3395,8.5008068377956,9.8
2014,CHI,Antti Raanta,63,610,1397,2.118448862407601,2.4
2014,CHI,Nikolai Khabibulin,14,74,168,-0.40899113772118356,-0.5
2014,CHI,Kent Simpson,2,7,20,-0.10947048463258954,-0.1
2014,COL,Semyon Varlamov,146,2013,3640,13.475374084614106,15.5
2014,COL,Jean-Sebastien Giguere,53,608,1212,3.137440261783714,3.6
2014,COL,Sami Aittokallio,3,18,40,-0.0570150505368013,-0.1
2014,COL,Reto Berra,7,32,72,-0.2759560198019804,-0.3
2014,DAL,Kari Lehtonen,153,1888,3804,10.955559905252517,12.6
2014,DAL,Dan Ellis,35,349,690,1.3214249465745873,1.5
2014,DAL,Tim Thomas,18,184,364,0.7441085510882981,0.9
2014,DAL,Jack Campbell,6,47,60,0.04318289099745215,0
2014,DAL,Cristopher Nilstorp,3,17,39,-0.07130714072507909,-0.1
2014,DET,Jimmy Howard,133,1482,3004,7.2481224483171,8.3
2014,DET,Jonas Gustavsson,68,735,1551,3.381172346065983,3.9
2014,DET,Petr Mrazek,13,178,449,1.1821437998349662,1.4
2014,EDM,Devan Dubnyk,94,885,1678,2.8012893669507037,3.2
2014,EDM,Ben Scrivens,62,741,1235,4.095470235047251,4.7
2014,EDM,Ilya Bryzgalov,57,622,1135,2.918499292518534,3.4
2014,EDM,Viktor Fasth,18,209,396,1.1014108057952414,1.3
2014,EDM,Jason LaBarbera,19,146,348,0.09625156595847811,0.1
2014,EDM,Richard Bachman,7,83,139,0.45294057980018343,0.5
2014,FLA,Tim Thomas,110,1206,2299,5.71292938978359,6.6
2014,FLA,Scott Clemmensen,47,454,914,1.5650037206405465,1.8
2014,FLA,Roberto Luongo,33,432,804,2.7171835481521724,3.1
2014,FLA,Jacob Markstrom,36,285,614,0.30197361654954635,0.3
2014,FLA,Dan Ellis,27,165,337,-0.47025918426637964,-0.5
2014,LAK,Jonathan Quick,100,1183,2904,6.431786895205868,7.4
2014,LAK,Martin Jones,33,500,1095,3.6890456809550565,4.2
2014,LAK,Ben Scrivens,32,464,975,3.2792879921523257,3.8
2014,MIN,Josh Harding,46,690,1668,5.042694563049354,5.8
2014,MIN,Darcy Kuemper,60,702,1480,3.7475938336549532,4.3
2014,MIN,Ilya Bryzgalov,24,269,679,1.330390869240304,1.5
2014,MIN,Niklas Backstrom,55,546,1094,2.041815554159962,2.3
2014,MIN,John Curry,4,57,80,0.39561890883076295,0.5
2014,MTL,Carey Price,134,1828,3464,12.088428095485925,13.9
2014,MTL,Peter Budaj,56,615,1338,2.9232122191758574,3.4
2014,MTL,Dustin Tokarski,5,93,163,0.8053765976334942,0.9
2014,NJD,Martin Brodeur*,96,971,2297,3.820894007192055,4.4
2014,NJD,Cory Schneider,88,1107,2680,6.602678736599958,7.6
2014,NSH,Carter Hutton,91,1006,2085,4.8449049536581095,5.6
2014,NSH,Pekka Rinne,63,645,1367,2.618672018997323,3
2014,NSH,Marek Mazanec,64,650,1370,2.585374911963445,3
2014,NSH,Devan Dubnyk,9,60,124,-0.08529261048073787,-0.1
2014,NSH,Magnus Hellberg,1,4,12,-0.0475891972221559,-0.1
2014,NYI,Evgeni Nabokov,103,1085,2254,4.7168893828288505,5.4
2014,NYI,Kevin Poulin,89,820,1625,2.396091294588986,2.8
2014,NYI,Anders Nilsson,57,548,1101,1.8608846185859858,2.1
2014,NYR,Henrik Lundqvist,144,1810,3655,10.78359489234426,12.4
2014,NYR,Cam Talbot,33,560,1211,4.546571092251719,5.2
2014,NYR,Martin Biron,9,38,71,-0.39971859462284753,-0.5
2014,OTT,Craig Anderson,150,1680,3000,8.29707782001656,9.5
2014,OTT,Robin Lehner,99,1141,1942,5.936276665273471,6.8
2014,OTT,Andrew Hammond,0,11,35,0.1572129920710549,0.2
2014,OTT,Nathan Lawson,2,10,12,-0.06659421406775633,-0.1
2014,PHI,Steve Mason,145,1751,3486,9.835604013260602,11.3
2014,PHI,Ray Emery,69,711,1398,2.9334046235720503,3.4
2014,PHI,Cal Heeter,5,38,64,0.019311637278219457,0
2014,PHX,Mike Smith,159,1871,3610,10.084049024200201,11.6
2014,PHX,Thomas Greiss,50,626,1312,3.7089705590985154,4.3
2014,PHX,Mark Visentin,3,32,59,0.1430742120990867,0.2
2014,PIT,Marc-Andre Fleury,150,1774,3792,9.640534297714659,11.1
2014,PIT,Jeff Zatkoff,51,582,1171,2.975361032839027,3.4
2014,SJS,Antti Niemi,149,1705,3740,8.759137632698765,10.1
2014,SJS,Alex Stalock,39,571,1252,4.075238736471174,4.7
2014,STL,Jaroslav Halak,83,1002,2238,5.6257970567071345,6.5
2014,STL,Brian Elliott,53,681,1624,4.180762845527989,4.8
2014,STL,Ryan Miller,46,474,1117,1.955603082381368,2.2
2014,TBL,Ben Bishop,133,1758,3586,11.192739340281753,12.9
2014,TBL,Anders Lindback,63,580,1302,1.6896861567592711,1.9
2014,TBL,Kristers Gudlevskis,2,38,60,0.33358431120401977,0.4
2014,TBL,Cedrick Desjardins,2,13,18,-0.023717943502923194,0
2014,TOR,Jonathan Bernier,139,1788,3084,10.992956698078482,12.6
2014,TOR,James Reimer,97,1094,1785,5.474063542374949,6.3
2014,TOR,Drew MacIntyre,4,51,95,0.3098663677010965,0.4
2014,VAN,Roberto Luongo,96,1157,2418,6.479222782211711,7.4
2014,VAN,Eddie Lack,93,1052,2319,5.292825986368351,6.1
2014,VAN,Jacob Markstrom,10,76,200,0.0386232745564391,0
2014,VAN,Joacim Eriksson,6,31,36,-0.18549055201499132,-0.2
2014,WPG,Ondrej Pavelec,163,1644,3248,6.420714319560086,7.4
2014,WPG,Al Montoya,59,737,1541,4.35257454821994,5
2014,WPG,Michael Hutchinson,5,88,183,0.7339161466921056,0.8
2014,WSH,Braden Holtby,126,1475,2656,7.881380722826021,9
2014,WSH,Philipp Grubauer,35,469,883,3.0364757691679123,3.5
2014,WSH,Jaroslav Halak,27,383,701,2.6454164767781636,3
2014,WSH,Michal Neuvirth,36,419,767,2.2171137017787603,2.5
2015,ANA,Frederik Andersen,123,1436,3106,7.471891382189215,8.6
2015,ANA,John Gibson,58,674,1340,3.4787396849729095,4
2015,ANA,Jason LaBarbera,9,99,207,0.46042937006595097,0.5
2015,ANA,Ilya Bryzgalov,23,150,329,-0.28688615055953864,-0.3
2015,ARI,Mike Smith,187,1955,3556,8.11736926478091,9.3
2015,ARI,Devan Dubnyk,47,561,1035,3.0296656080017135,3.5
2015,ARI,Louis Domingue,14,158,308,0.7730599299906273,0.9
2015,ARI,Mike McKenna,5,34,60,-0.04259734909778041,0
2015,BOS,Tuukka Rask,156,2011,4063,12.172465074274806,14
2015,BOS,Niklas Svedberg,35,425,900,2.358923315803518,2.7
2015,BOS,Malcolm Subban,3,6,31,-0.23016968505560365,-0.3
2015,BUF,Jhonas Enroth,120,1237,2204,4.959701609591452,5.7
2015,BUF,Michal Neuvirth,77,941,1544,5.274885992933126,6.1
2015,BUF,Anders Lindback,41,542,891,3.3905411635866303,3.9
2015,BUF,Andrey Makarov,3,36,60,0.19610380577134498,0.2
2015,BUF,Matt Hackett,18,155,250,0.3098667366132748,0.4
2015,CAR,Cam Ward,121,1351,3026,6.474399413660196,7.4
2015,CAR,Anton Khudobin,87,874,1920,3.2714605860163006,3.8
2015,CBJ,Sergei Bobrovsky,134,1632,2994,9.10032211711497,10.4
2015,CBJ,Curtis McElhinney,82,949,1710,4.862851618451993,5.6
2015,CBJ,Anton Forsberg,20,149,256,0.014329116300556196,0
2015,CGY,Jonas Hiller,113,1376,2871,7.670759011271965,8.8
2015,CGY,Karri Ramo,75,852,1731,4.220557558960512,4.8
2015,CGY,Joni Ortio,14,153,333,0.7020143481861363,0.8
2015,CHI,Corey Crawford,126,1661,3333,10.353518180170342,11.9
2015,CHI,Scott Darling,27,419,833,3.1148003062274423,3.6
2015,CHI,Antti Raanta,25,389,792,2.8988097375478246,3.3
2015,COL,Semyon Varlamov,141,1791,3307,10.623581390982148,12.2
2015,COL,Calvin Pickard,35,511,895,3.5809073228407713,4.1
2015,COL,Reto Berra,33,403,746,2.2566056780110855,2.6
2015,DAL,Kari Lehtonen,181,1875,3698,7.611488722351027,8.7
2015,DAL,Jhonas Enroth,25,267,630,1.1652975415182325,1.3
2015,DAL,Anders Lindback,32,256,517,0.2730070340327005,0.3
2015,DAL,Jussi Rynnas,7,44,92,-0.11078910763612632,-0.1
2015,DET,Jimmy Howard,121,1350,2971,6.460190297299294,7.4
2015,DET,Petr Mrazek,63,768,1585,4.288689317529026,4.9
2015,DET,Jonas Gustavsson,15,168,351,0.8100096325259464,0.9
2015,DET,Thomas McCollum,1,25,66,0.2500864479487928,0.3
2015,EDM,Ben Scrivens,170,1542,3228,4.036409045982207,4.6
2015,EDM,Viktor Fasth,76,681,1336,1.6856572001732377,1.9
2015,EDM,Richard Bachman,15,168,317,0.8100096325259464,0.9
2015,EDM,Tyler Bunz,3,12,20,-0.1449149868902139,-0.2
2015,EDM,Laurent Brossoit,2,51,60,0.514382012258484,0.6
2015,FLA,Roberto Luongo,138,1743,3528,10.256968188880025,11.8
2015,FLA,Al Montoya,49,453,977,1.2847981188773676,1.5
2015,FLA,Dan Ellis,19,221,486,1.142526955358897,1.3
2015,LAK,Jonathan Quick,156,1896,4184,10.53841669277151,12.1
2015,LAK,Martin Jones,29,307,775,1.3130963516595058,1.5
2015,MIN,Devan Dubnyk,68,1064,2293,7.968880454986601,9.1
2015,MIN,Darcy Kuemper,68,718,1569,3.0525261941157877,3.5
2015,MIN,Niklas Backstrom,51,452,1005,1.0603060803691409,1.2
2015,MIN,John Curry,5,25,72,-0.17047939634586495,-0.2
2015,MTL,Carey Price,130,1953,3977,14.08201431325798,16.2
2015,MTL,Dustin Tokarski,46,509,1005,2.3959330183086656,2.7
2015,NJD,Cory Schneider,148,1982,3924,12.601532388398073,14.5
2015,NJD,Keith Kinkaid,40,469,925,2.458417130314722,2.8
2015,NJD,Scott Clemmensen,8,54,102,-0.07383940510080778,-0.1
2015,NSH,Pekka Rinne,140,1807,3851,10.956068713830186,12.6
2015,NSH,Carter Hutton,44,450,1010,1.7678780751629959,2
2015,NSH,Marek Mazanec,4,47,106,0.24726262466756194,0.3
2015,NYI,Jaroslav Halak,144,1673,3550,8.631481277175157,9.9
2015,NYI,Chad Johnson,54,488,1053,1.2564098861404869,1.4
2015,NYI,Michal Neuvirth,15,126,306,0.21322674536821765,0.2
2015,NYI,Kevin Poulin,3,26,65,0.05401264216236232,0.1
2015,NYR,Henrik Lundqvist,103,1329,2743,8.05434515304639,9.2
2015,NYR,Cam Talbot,77,1038,2095,6.653170279940262,7.6
2015,NYR,Mackenzie Skapski,1,45,119,0.5342687751667585,0.6
2015,OTT,Andrew Hammond,42,707,1411,5.629903902061186,6.5
2015,OTT,Craig Anderson,87,1134,2093,6.965830839849852,8
2015,OTT,Robin Lehner,74,779,1471,3.2884335256885997,3.8
2015,OTT,Chris Driedger,0,10,23,0.14209116360898288,0.2
2015,PHI,Steve Mason,108,1490,2885,9.816305581782691,11.3
2015,PHI,Ray Emery,80,758,1570,2.359193315667748,2.7
2015,PHI,Rob Zepp,25,223,519,0.5400964216387079,0.6
2015,PIT,Marc-Andre Fleury,146,1831,3776,10.666238740049765,12.2
2015,PIT,Thomas Greiss,50,546,1159,2.501104479367244,2.9
2015,PIT,Jeff Zatkoff,1,17,37,0.13641351706160654,0.2
2015,SJS,Antti Niemi,155,1811,3588,9.435783263168815,10.8
2015,SJS,Alex Stalock,54,553,1237,2.1800024495988746,2.5
2015,SJS,Troy Grosenick,3,58,118,0.5087043657111074,0.6
2015,STL,Brian Elliott,96,1150,2546,6.246903551961246,7.2
2015,STL,Jake Allen,79,909,2077,4.609911347237055,5.3
2015,STL,Martin Brodeur*,17,169,356,0.6139358267395152,0.7
2015,TBL,Ben Bishop,136,1620,3519,8.719529798636863,10
2015,TBL,Andrei Vasilevskiy,34,415,864,2.3219736132681996,2.7
2015,TBL,Evgeni Nabokov,29,245,553,0.4321311372838116,0.5
2015,TOR,Jonathan Bernier,152,1735,3177,8.671314802961538,10
2015,TOR,James Reimer,93,1001,1767,4.445169597408395,5.1
2015,VAN,Ryan Miller,107,1198,2542,5.7723850654740545,6.6
2015,VAN,Eddie Lack,95,1201,2324,7.076709947440726,8.1
2015,VAN,Jacob Markstrom,4,33,78,0.048334995614985804,0.1
2015,WPG,Ondrej Pavelec,108,1353,2838,7.8696566403396275,9
2015,WPG,Michael Hutchinson,85,986,2138,5.073164540584239,5.8
2015,WSH,Braden Holtby,157,2044,4247,12.536224453110783,14.4
2015,WSH,Justin Peters,35,294,647,0.49752907252584205,0.6
2015,WSH,Philipp Grubauer,2,25,65,0.14494498687512838,0.2
2016,ANA,Frederik Andersen,88,1086,2298,6.125532673406051,7
2016,ANA,John Gibson,79,992,2295,5.740392268085224,6.5
2016,ANA,Anton Khudobin,16,175,356,0.7962385224539181,0.9
2016,ARI,Mike Smith,77,921,1753,4.946262478725413,5.6
2016,ARI,Louis Domingue,101,1142,2206,5.553833515877996,6.3
2016,ARI,Anders Lindback,47,443,906,1.3341667277766553,1.5
2016,ARI,Niklas Treutle,5,20,50,-0.24163727547291333,-0.3
2016,BOS,Tuukka Rask,157,1854,3678,9.747542592167079,11.1
2016,BOS,Jonas Gustavsson,57,622,1258,2.8162742917087247,3.2
2016,BUF,Chad Johnson,102,1270,2591,7.258796580530609,8.2
2016,BUF,Linus Ullmark,49,565,1131,2.8494079405808734,3.2
2016,BUF,Robin Lehner,48,634,1164,3.929914491978236,4.5
2016,BUF,Jason Kasdorf,4,30,60,0.004642335076997114,0
2016,CAR,Cam Ward,122,1343,3038,6.193271400911283,7
2016,CAR,Eddie Lack,90,910,1920,3.427220862946865,3.9
2016,CBJ,Joonas Korpisalo,78,969,1803,5.5200703693475734,6.3
2016,CBJ,Sergei Bobrovsky,97,1049,2116,4.658406481252027,5.3
2016,CBJ,Curtis McElhinney,46,417,835,1.0714265100128662,1.2
2016,CBJ,Anton Forsberg,9,97,178,0.4275587243469697,0.5
2016,CGY,Karri Ramo,94,1034,2145,4.760970527509634,5.4
2016,CGY,Jonas Hiller,79,654,1351,0.9612616578065971,1.1
2016,CGY,Joni Ortio,55,564,1196,2.205957218128864,2.5
2016,CGY,Niklas Backstrom,13,109,233,0.17769114526711685,0.2
2016,CHI,Corey Crawford,131,1718,3323,10.551594355014052,12
2016,CHI,Scott Darling,67,784,1560,4.058011381159327,4.6
2016,CHI,Michael Leighton,1,17,39,0.13548526068536448,0.2
2016,COL,Semyon Varlamov,148,1714,3159,8.71198796177874,9.9
2016,COL,Calvin Pickard,42,539,985,3.2159790055937134,3.6
2016,COL,Reto Berra,29,374,721,2.2464792385052843,2.5
2016,COL,Roman Will,1,3,18,-0.06246689476996323,-0.1
2016,DAL,Kari Lehtonen,105,1121,2279,4.837364427510588,5.5
2016,DAL,Antti Niemi,118,1246,2654,5.2412866075837945,5.9
2016,DET,Petr Mrazek,115,1448,2961,8.41210906339898,9.5
2016,DET,Jimmy Howard,92,979,1974,4.193071772955912,4.8
2016,EDM,Cam Talbot,137,1648,3223,8.932522294960789,10.1
2016,EDM,Anders Nilsson,74,745,1413,2.77237673724675,3.1
2016,EDM,Laurent Brossoit,18,142,300,0.11986658557415077,0.1
2016,FLA,Roberto Luongo,141,1801,3602,10.676315710109586,12.1
2016,FLA,Al Montoya,49,608,1351,3.4574038466222365,3.9
2016,LAK,Jonathan Quick,149,1820,4034,10.105883353572981,11.5
2016,LAK,Jhonas Enroth,31,398,856,2.376055363122209,2.7
2016,LAK,Peter Budaj,4,28,62,-0.02363654427376405,0
2016,MIN,Devan Dubnyk,150,1829,3861,10.128253096855296,11.5
2016,MIN,Darcy Kuemper,43,507,1063,2.6586317221854308,3
2016,MTL,Mike Condon,141,1458,3123,5.826487901454056,6.6
2016,MTL,Carey Price,24,365,698,2.643650350407384,3
2016,MTL,Ben Scrivens,42,447,822,1.9151505554587018,2.2
2016,MTL,Charlie Lindgren,2,28,60,0.18613388331844571,0.2
2016,MTL,Dustin Tokarski,12,98,226,0.1270425226340357,0.1
2016,NJD,Cory Schneider,122,1597,3412,9.784689078457946,11.1
2016,NJD,Keith Kinkaid,58,605,1240,2.471018603431151,2.8
2016,NJD,Scott Wedgewood,5,116,241,1.1157489333636197,1.3
2016,NJD,Yann Danis,4,18,51,-0.16503094102756952,-0.2
2016,NSH,Pekka Rinne,161,1744,3895,7.772663372690799,8.8
2016,NSH,Carter Hutton,38,464,979,2.5750618851245908,2.9
2016,NSH,Juuse Saros,3,23,58,0.010551471145438135,0
2016,NYI,Thomas Greiss,90,1197,2287,7.485240049781083,8.5
2016,NYI,Jaroslav Halak,80,984,2091,5.522391536886072,6.3
2016,NYI,Jean-Francois Berube,18,210,399,1.0813484835000278,1.2
2016,NYI,Christopher Gibson,11,93,194,0.1612305380532377,0.2
2016,NYR,Henrik Lundqvist,156,1944,3772,11.124977376747438,12.6
2016,NYR,Antti Raanta,43,530,1145,2.983838834719183,3.4
2016,NYR,Magnus Hellberg,2,6,20,-0.12493378953992645,-0.1
2016,OTT,Craig Anderson,161,1915,3477,10.190507557180878,11.6
2016,OTT,Andrew Hammond,61,712,1382,3.6692830073085583,4.2
2016,OTT,Chris Driedger,0,11,32,0.15553383642918608,0.2
2016,OTT,Matt O'Connor,3,34,58,0.1660853075746241,0.2
2016,PHI,Steve Mason,132,1602,3150,8.806534138873802,10
2016,PHI,Michal Neuvirth,69,908,1825,5.601531473314306,6.4
2016,PIT,Marc-Andre Fleury,132,1665,3463,9.697318838422776,11
2016,PIT,Matt Murray,25,355,749,2.3973707398574753,2.7
2016,PIT,Jeff Zatkoff,34,408,732,2.2027941184876987,2.5
2016,SJS,Martin Jones,143,1734,3786,9.519202824266877,10.8
2016,SJS,James Reimer,13,208,481,1.577495673129792,1.8
2016,SJS,Alex Stalock,33,285,674,0.568528252211997,0.6
2016,STL,Jake Allen,101,1260,2583,7.2222873975729005,8.2
2016,STL,Brian Elliott,78,1113,2261,7.556149682602376,8.6
2016,STL,Jordan Binnington,1,4,13,-0.04832745509458266,-0.1
2016,STL,Pheonix Copley,1,6,24,-0.020048575743821555,0
2016,STL,Anders Nilsson,4,44,87,0.2025944905323248,0.2
2016,TBL,Ben Bishop,123,1672,3585,10.740261840315386,12.2
2016,TBL,Andrei Vasilevskiy,58,646,1259,3.0507356301217556,3.5
2016,TBL,Kristers Gudlevskis,1,32,60,0.34757685581607284,0.4
2016,TOR,Jonathan Bernier,103,1114,2147,4.948158777375135,5.6
2016,TOR,James Reimer,75,920,1809,5.1418934666422444,5.8
2016,TOR,Garret Sparks,49,456,975,1.3082090159643929,1.5
